id,name,date_end,province,organizer_id,arbiter_id,pairings,rating_type,n_players,n_rounds
202110037,CCS Winter 45 Section C,2021-10-24,AB,172995,102743,SS,Q,8,5
202110038,October School Intermediate Open,2021-10-24,AB,172995,102743,SS,Q,13,4
202110039,October School Novice and Beginner,2021-10-24,AB,172995,102743,SS,Q,9,4
202110040,Thornhill Rapid 15,2021-10-24,ON,167627,167627,SS,Q,33,5
202111001,Letain Goodman Match,2021-10-16,MB,145127,101126,SS,R,2,5
202111002,2021 Rick Pedersen Memorial,2021-10-28,AB,123727,123727,SS,R,38,9
202111003,2021 Geza Fuster Memorial Elite RR,2021-10-30,ON,106868,106389,RR,Q,6,1
202111004,2021 Geza Fuster Memorial Swiss,2021-10-30,ON,106868,106389,SS,Q,40,5
202111005,2021 October MCA Online CFC QR,2021-11-02,MB,101126,101126,SS,Q,15,4
202111006,2021RickPedersenMemorialExtraGames,2021-10-28,AB,123727,123727,SS,R,2,1
202111007,Alberta Junior Closed,2021-11-06,AB,156393,156393,SS,R,6,5
202111008,2021 National Capital Open,2021-11-07,ON,106856,106856,SS,R,26,5
202111009,2021 National Capital U1600,2021-11-07,ON,106856,106856,SS,R,31,5
202111010,2021 National Capital U1900,2021-11-07,ON,106856,106856,SS,R,24,5
202111011,Open EagleMinds Oct Grand-Pri,2021-10-31,ON,161759,161759,SS,Q,12,6
202111012,U1000 EagleMinds Oct Grand-Pri,2021-10-31,ON,161759,161759,SS,Q,12,5
202111013,U1200 EagleMinds Oct Grand-Pri,2021-10-31,ON,161759,161759,SS,Q,9,5
202111014,U1600 EagleMinds Oct Grand-Pri,2021-10-31,ON,161759,161759,SS,Q,11,5
202111015,U1800 EagleMinds Oct Grand-Pri,2021-10-31,ON,161759,161759,SS,Q,8,6
202111016,2021 Robert Breau Memorial Open,2021-11-06,NB,100145,100145,SS,Q,11,5
202111017,CCS Winter 47 Section C,2021-11-07,AB,172995,102743,SS,Q,7,5
202111018,CCS Winter 47 Section A,2021-11-08,AB,172995,102743,SS,Q,17,5
202111019,Calgary Chess Grand Tour Leg 1 Open,2021-11-09,AB,136913,135072,SS,R,16,5
202111020,Calgary GT Leg 1 Future Masters,2021-11-09,AB,136913,135072,SS,R,27,5
202111021,2021 Banff Open over 1800,2021-11-14,AB,101737,135072,SS,R,61,6
202111022,2021 Banff Open Under 1800,2021-11-14,AB,101737,135072,SS,R,41,6
202111023,Jack Taylor Memorial Premier,2021-11-14,BC,103043,163561,SS,R,31,5
202111024,Jack Taylor Memorial U1600,2021-11-14,BC,103043,163561,SS,R,64,5
202111025,Mississauga Fall Open,2021-11-14,ON,135185,127778,SS,R,24,5
202111026,Mississauga Fall Open U1200,2021-11-14,ON,135185,127778,SS,R,45,5
202111027,Mississauga Fall Open U1600,2021-11-14,ON,135185,127778,SS,R,13,5
202111028,2021 Robert Breau Memorial U1500,2021-11-06,NB,100145,100145,SS,Q,6,5
202111029,Remembrance Day Blitz,2021-11-11,ON,167627,167627,SS,Q,14,12
202111030,ACC Club Ch 2020 Extra Games,2020-03-09,ON,102713,102713,SS,R,2,3
202111031,ACC Club Championship 2020 Reserves,2020-03-09,ON,102713,102713,SS,R,26,3
202111032,ACC Club Championship 2020,2020-03-09,ON,102713,102713,SS,R,16,3
202111033,BC Women's Championship,2021-11-21,BC,108715,108715,SS,R,4,3
202111034,Eagle Minds ChessMates Nov OTB Open,2021-11-21,ON,161759,161759,SS,R,25,5
202111035,EagleMinds ChessMates Nov OTB U1000,2021-11-21,ON,161759,161759,SS,R,29,5
202111036,2021 Kari Nurmi Memorial,2021-11-20,ON,105731,105731,SS,Q,40,5
202111037,Maritime CC Online Rapid 12 Open,2021-11-20,PE,100145,100145,SS,Q,12,5
202111038,Maritime CC Online Rapid 12 U1700,2021-11-20,PE,100145,100145,SS,Q,17,5
202111039,Remembrance Beginner and Novice,2021-11-20,AB,172995,152905,SS,Q,14,5
202111040,Remembrance Intermediate and Open,2021-11-20,AB,172995,152905,SS,Q,15,5
202111041,CCS Winter 48 Section A,2021-11-21,AB,172995,102743,SS,Q,8,5
202111042,CCS Winter 48 Section B,2021-11-21,AB,172995,102743,SS,Q,8,5
202112001,2021 RA Pickup 2,2021-11-25,ON,106856,106856,SS,R,49,5
202112002,Southern Alberta Future Masters,2021-11-28,AB,172646,135072,SS,R,17,5
202112003,Southern Alberta Open,2021-11-28,AB,172646,135072,SS,R,21,5
202112004,CIC November 2021 P.A. Day,2021-11-19,ON,148196,148196,SS,Q,41,7
202112005,Thornhill Winter Rapid,2021-11-28,ON,167627,167627,SS,Q,23,5
202112006,2021 PEI Open Championship,2021-12-05,PE,100145,100145,SS,R,16,7
202112007,Ch Invitation du Quebec 2021,2021-12-05,QC,106007,126146,SS,R,2,4
202112008,2021 KWCC Club Championship,2021-12-07,ON,106868,106868,SS,R,23,5
202112009,Magnusson-Stordeur Match,2021-11-22,MB,101126,101126,SS,Q,2,2
202112010,Open EagleMinds NovFinals Grand-Pri,2021-11-28,ON,161759,161759,SS,Q,6,5
202112011,U1000 EagleMinds NovFinals Grand-Pr,2021-11-28,ON,161759,161759,SS,Q,6,5
202112012,U1200 EagleMinds NovFinals Grand-Pr,2021-11-28,ON,161759,161759,SS,Q,6,5
202112013,U1600 EagleMinds NovFinals Grand-Pr,2021-11-28,ON,161759,161759,SS,Q,6,5
202112014,U1800 EagleMinds NovFinals Grand-Pr,2021-11-28,ON,161759,161759,SS,Q,6,5
202112015,2021 PEI Open Amateur Tournament,2021-12-04,PE,100145,100145,SS,Q,10,5
202112016,EMC Dec 4 online Rapid Open,2021-12-04,ON,135185,135185,SS,Q,10,5
202112017,EMC Dec 4 online Rapid U1300,2021-12-04,ON,135185,135185,SS,Q,16,5
202112018,2021 MCA November TNT CFC QR,2021-12-07,MB,101126,101126,SS,Q,14,4
202112019,2021 RA December Open,2021-12-12,ON,106856,106856,SS,R,25,5
202112020,2021 RA December U1600,2021-12-12,ON,106856,106856,SS,R,42,5
202112021,2021 RA December U1900,2021-12-12,ON,106856,106856,SS,R,14,5
202112022,RA December Open extra games,2021-12-12,ON,106856,106856,SS,R,2,1
202112023,1st Chess Mania CFC 2021 Section 1,2021-12-11,ON,162728,162728,SS,Q,20,4
202112024,1st Chess Mania CFC 2021 Section 2,2021-12-11,ON,162728,162728,SS,Q,24,4
202112025,1st Chess Mania CFC 2021 Section 3,2021-12-11,ON,162728,162728,SS,Q,23,4
202112026,KWCC Team Challenge RR,2021-12-11,ON,106389,106389,SS,Q,12,5
202112027,KWCC Teams Challenge Swiss,2021-12-11,ON,106389,106389,SS,Q,29,5
202112028,1st Richmond Hill Ed Centre Active,2021-12-12,ON,167681,167681,RR,Q,8,2
202112029,Thornhill December Rapid,2021-12-12,ON,167627,167627,SS,Q,19,5
202112030,WRYCC 2nd CFC Rated Advanced,2021-12-12,BC,165179,165179,SS,Q,21,5
202112031,WRYCC 2nd CFC Rated Basic,2021-12-12,BC,165179,165179,SS,Q,16,5
202112032,WRYCC 2nd CFC Rated Intermediate,2021-12-12,BC,165179,165179,SS,Q,11,5
202112033,Alberta Seniors Frank Kluytmans Mem,2021-12-12,AB,135072,136913,SS,R,11,5
202112034,CCC Grand Tour Leg 2 Open,2021-12-14,AB,135072,136913,SS,R,14,5
202112035,CCC Grand Tour Leg2 Future Masters,2021-12-14,AB,135072,136913,SS,R,28,5
202112036,CCC Grand Tour Leg 3  Open,2021-12-19,AB,172646,135072,SS,R,10,5
202112037,CCC Grand Tour Leg 3 Future Masters,2021-12-19,AB,172646,135072,SS,R,15,5
202112038,Alberta Women's Chess Championship,2021-12-21,AB,135072,136913,SS,R,6,5
202112039,AB Junior Open,2021-12-19,AB,135072,135072,SS,Q,28,6
202112040,AB Junior U1300,2021-12-19,AB,135072,135072,SS,Q,44,6
202112041,KWCC December Active,2021-12-21,ON,106868,106868,SS,Q,13,4
202112042,2021 MCC Online Rapid 13 Under 1700,2021-12-18,PE,100145,100145,SS,Q,18,5
202112043,2021 MCC Online Rapid 13 Open,2021-12-18,PE,100145,100145,SS,Q,15,5
202201001,2021 ECC Fall Open,2021-12-30,AB,156393,144013,SS,R,45,9
202201002,Syed vs Ellis Match,2021-12-30,ON,102882,102882,SS,R,2,6
202201003,Thornhill Christmas Blitz 2021,2021-12-26,ON,167627,167627,SS,Q,43,14
202201004,CIC Christmas Eve Swiss,2021-12-24,ON,148196,148196,SS,Q,40,7
202201005,CIC New Year's Eve Swiss,2021-12-31,ON,148196,148196,SS,Q,49,7
202201006,Thornhill New Year Rapid,2022-01-09,ON,167627,167627,SS,Q,52,5
202201007,John Schleinich Memorial Section A,2022-01-09,AB,105606,105606,RR,R,6,1
202201008,John Schleinich Memorial Section B,2022-01-09,AB,105606,105606,RR,R,6,1
202201009,John Schleinich Memorial Section C,2022-01-09,AB,105606,105606,RR,R,6,1
202201010,John Schleinich Memorial Section D,2022-01-09,AB,105606,105606,RR,R,6,1
202201011,John Schleinich Memorial Section E,2022-01-09,AB,105606,105606,RR,R,5,1
202201012,John Schleinich Memorial Section F,2022-01-09,AB,105606,105606,RR,R,4,2
202201013,2022 Richmond Open Premier,2022-01-16,BC,104186,169229,SS,R,40,5
202201014,2022 Richmond Open U1000,2022-01-16,BC,104186,169229,SS,R,43,5
202201015,2022 Richmond Open U1500,2022-01-16,BC,104186,169229,SS,R,61,5
202201016,CJCC Dec School Beginner,2021-12-05,AB,102743,172995,SS,Q,7,4
202201017,CJCC Dec School Intermediate,2021-12-05,AB,102743,172995,SS,Q,8,4
202201018,CJCC Dec School Open,2021-12-05,AB,102743,172995,SS,Q,5,4
202201019,CIC January 2022 PA Day Tournament,2022-01-14,ON,148196,148196,SS,Q,22,7
202201020,2022 Maritime CC Online Rapid 1,2022-01-15,PE,100145,100145,SS,Q,23,5
202201021,2022 Maritime Online Rapid 1 U1700,2022-01-15,PE,100145,100145,SS,Q,23,5
202201022,On the Knight Shift,2022-01-16,ON,149970,149970,SS,R,2,10
202201023,Baxted's Winter Anti-Grunfeld QR,2022-01-20,MB,127829,101126,SS,Q,4,6
202201024,EMC Jan 22 Online Rapid Open,2022-01-22,ON,135185,135185,SS,Q,40,5
202202001,CJCC New Year Beginner,2022-01-15,AB,172995,152905,SS,Q,11,5
202202002,CJCC New Year Intermediate,2022-01-15,AB,172995,152905,SS,Q,14,5
202202003,CJCC New Year Open,2022-01-15,AB,172995,152905,SS,Q,22,5
202202004,Thornhill Grand Prix 1 2022,2022-01-23,ON,167627,167627,SS,Q,37,5
202202005,CJCC January Chess School Beginner,2022-01-23,AB,102743,172995,SS,Q,5,3
202202006,CJCC January Chess School Intermed,2022-01-23,AB,102743,172995,SS,Q,11,4
202202007,CJCC January Chess School Open,2022-01-23,AB,102743,172995,SS,Q,7,4
202202008,2022 Maritime CC Online Rapid2 Open,2022-02-05,PE,100145,100145,SS,Q,15,5
202202009,2022 MaritimeCC Online Rapid2 U1700,2022-02-05,PE,100145,100145,SS,Q,28,5
202202010,2022 MCA Winter Online,2022-02-08,MB,101126,101126,SS,Q,15,4
202202011,2021 RA Pickup 3,2022-02-10,ON,106856,106856,SS,R,54,5
202202012,CJCC Valentine's Day Beginner,2022-02-05,AB,172995,172995,SS,Q,11,5
202202013,CJCC Valentine's Day Intermediate,2022-02-05,AB,172995,172995,SS,Q,11,5
202202014,CJCC Valentine's Day Open,2022-02-05,AB,172995,172995,SS,Q,9,5
202202015,FM Wood Buffalo Youth U12 U14 U16,2022-02-13,AB,175257,160986,SS,Q,7,4
202202016,FM Wood Buffalo Youth U8 U10,2022-02-13,AB,175257,160986,SS,Q,8,4
202202017,Thornhill Valentine's Day Rapid,2022-02-13,ON,167627,167627,SS,Q,44,5
202202018,2021 Hamilton Club Championship,2022-02-18,ON,170819,170819,SS,R,20,8
202202019,2022 BC Open - U1000,2022-02-21,BC,104186,169229,SS,R,56,6
202202020,2022 BC Open - U1500,2022-02-21,BC,104186,169229,SS,R,86,6
202202021,2022 BC Open - U1900,2022-02-21,BC,104186,169229,SS,R,39,6
202202022,EMC online Open,2022-02-19,ON,135185,135185,SS,Q,14,5
202202023,EMC online U1300,2022-02-19,ON,135185,135185,SS,Q,17,5
202203001,2022 BC Open - Premier,2022-02-21,BC,104186,169229,SS,R,35,6
202203002,2022 CCC Grand Prix Leg 1 FM,2022-02-22,AB,172253,172253,SS,R,22,5
202203003,2022 CCC Grand Prix Leg 1- Open,2022-02-22,AB,172253,172253,SS,R,15,5
202203004,KWCC February 2nd,2022-03-01,ON,106868,106868,SS,R,26,4
202203005,CIC Family Day Tournament,2022-02-21,ON,0,148196,SS,Q,50,7
202203006,2022 Thornhill Grand Prix 2,2022-02-27,ON,167627,167627,SS,Q,26,5
202203007,U Rook like ur half asleep,2022-03-02,ON,149970,149970,SS,R,2,10
202203008,2022 RA March Open U1600,2022-03-06,ON,106856,106856,SS,R,37,5
202203009,2022 RA March Open U1900,2022-03-06,ON,106856,106856,SS,R,20,5
202203010,2022 RA March Open,2022-03-06,ON,106856,106856,SS,R,38,5
202203011,2022 Victoria Championship,2022-03-06,BC,104186,163561,SS,R,23,6
202203012,Caglary Chess Challenge Grade 7-8,2022-02-12,AB,172995,135072,SS,Q,7,5
202203013,Calgary Chess Challenge Grade 1-2,2022-02-12,AB,172995,135072,SS,Q,8,5
202203014,Calgary Chess Challenge Grade 3,2022-02-12,AB,172995,135072,SS,Q,11,5
202203015,Calgary Chess Challenge Grade 4,2022-02-12,AB,172995,135072,SS,Q,8,5
202203016,Calgary Chess Challenge Grade 5,2022-02-12,AB,172995,135072,SS,Q,11,5
202203017,Calgary Chess Challenge Grade 6,2022-02-12,AB,172995,135072,SS,Q,12,5
202203018,Calgary Chess Challenge Grade 9-12,2022-02-12,AB,172995,135072,SS,Q,9,5
202203019,2022 Northern Alberta Open,2022-02-20,AB,158246,158246,SS,R,44,5
202203020,2022 Edmonton Reserves,2022-02-28,AB,140705,140705,SS,R,40,8
202203021,Edmonton Championship 2022,2022-02-28,AB,140705,140705,SS,R,15,8
202203022,Mississauga Winter Open,2022-03-13,ON,135185,160251,RR,R,6,1
202203023,Mississauga Winter U1000,2022-03-13,ON,135185,160251,SS,R,31,5
202203024,Mississauga Winter U1500,2022-03-13,ON,135185,160251,SS,R,43,5
202203025,Mississauga Winter U2000,2022-03-13,ON,135185,160251,SS,R,23,5
202203026,2022 CUCC Championship,2022-02-20,ON,151157,153014,SS,Q,52,5
202203027,2022 CUCC Reserve,2022-02-20,ON,151157,153014,SS,Q,70,5
202203028,CJCC February School Intermed Open,2022-02-27,AB,172995,102743,SS,Q,19,4
202203029,CJCC February School Novice and Beg,2022-02-27,AB,172995,102743,SS,Q,6,4
202203030,Alberta Rapid FM,2022-03-06,AB,172253,172646,SS,Q,18,5
202203031,Alberta Rapid Open,2022-03-06,AB,172253,172646,SS,Q,13,5
202203032,2022 Revenge of the Pawn Hunters CF,2022-03-11,MB,127829,101126,RR,Q,4,2
202203033,Checkmate Chairty (MCC) Open,2022-03-12,PE,100145,100145,SS,Q,29,5
202203034,Checkmate Chairty (MCC) U1700 Li,2022-03-12,PE,100145,100145,SS,Q,16,5
202203035,St. Patrick's Day Beginner,2022-03-13,AB,149030,135072,SS,Q,11,5
202203036,St. Patrick's Day Intermediate,2022-03-13,AB,149030,135072,SS,Q,18,5
202203037,St. Patrick's Day Novice,2022-03-13,AB,149030,135072,SS,Q,13,5
202203038,St. Patrick's Day Open,2022-03-13,AB,149030,135072,SS,Q,11,5
202203039,2022 Mid-Winter MCA CFC QR,2022-03-15,MB,101126,101126,SS,Q,16,4
202203040,Alberta Closed,2022-03-20,AB,158246,144013,RR,R,6,1
202203041,Alberta Reserves,2022-03-20,AB,158246,144013,SS,R,21,5
202203042,CCS March Rapid Tournament,2022-03-13,AB,172995,172995,SS,Q,14,5
202203043,CIC March Break Online Tournament,2022-03-18,ON,148196,148196,SS,Q,42,7
202203044,2022 Calgary Youth Championship U10,2022-03-19,AB,172995,135072,SS,Q,18,5
202203045,2022 Calgary Youth Championship U12,2022-03-19,AB,172995,135072,SS,Q,19,5
202203046,2022 Calgary Youth Championship U8,2022-03-19,AB,172995,135072,SS,Q,16,5
202203047,2022 Calgary Youth Championship U14,2022-03-20,AB,105606,149964,SS,Q,11,5
202203048,2022 Calgary Youth Championship U16,2022-03-20,AB,105606,149964,SS,Q,19,5
202203049,2022 Calgary Youth Championship U18,2022-03-20,AB,105606,149964,RR,Q,4,1
202203050,Cronin Quad 3,2022-03-20,BC,101743,101743,RR,Q,4,2
202203051,Thornhill Spring Rapid Open,2022-03-20,ON,167627,167627,SS,Q,18,5
202203052,Thornhill Spring Rapid U1400,2022-03-20,ON,167627,167627,SS,Q,18,5
202203053,Fredericton Spring Tornado,2022-03-26,NB,136791,136791,SS,R,28,4
202203054,Hamilton Spring Open U1000,2022-03-27,ON,108909,108202,SS,R,51,5
202203055,Hamilton Spring Open U1600,2022-03-27,ON,108909,108202,SS,R,29,5
202203056,Hamilton Spring Open,2022-03-27,ON,108909,108202,SS,R,19,5
202203057,March Chess Beginner,2022-03-27,AB,149964,105606,SS,Q,14,4
202203058,March School Intermediate,2022-03-27,AB,149964,105606,SS,Q,13,4
202203059,March School Novice,2022-03-27,AB,149964,105606,SS,Q,12,4
202203060,KWCC March Active,2022-03-29,ON,173943,106868,SS,Q,27,6
202204001,CCC Grand Prix Leg 2 Future Masters,2022-03-29,AB,172253,172253,SS,R,24,5
202204002,CCC Grand Prix Leg 2 Open,2022-03-29,AB,172253,172253,SS,R,13,5
202204003,Golden Horseshoe Championship,2022-04-03,ON,135185,107391,SS,R,14,5
202204004,Golden Horseshoe U1000,2022-04-03,ON,135185,107391,SS,R,41,5
202204005,Golden Horseshoe U1400,2022-04-03,ON,135185,107391,SS,R,32,5
202204006,Golden Horseshoe U1700,2022-04-03,ON,135185,107391,SS,R,22,5
202204007,Goldeon Horseshoe U2100,2022-04-03,ON,135185,107391,SS,R,14,5
202204008,Lethbridge Open 2022,2022-04-03,AB,157397,156393,SS,R,29,5
202204009,ACC Peter McSherry Memorial O1800,2022-04-04,ON,148196,148196,SS,R,14,5
202204010,ACC Peter McSherry Memorial U1800,2022-04-04,ON,0,148196,SS,R,26,5
202204011,Hughes Byl match,2022-03-26,ON,160188,160188,SS,Q,2,8
202204012,CJCC April Beginner,2022-04-02,AB,172995,172302,SS,Q,8,5
202204013,CJCC April Intermediate,2022-04-02,AB,172995,172302,SS,Q,6,5
202204014,CJCC April Novice,2022-04-02,AB,172995,172302,SS,Q,9,5
202204015,CJCC April Open,2022-04-02,AB,172995,172302,SS,Q,9,5
202204016,2022 RA Chess Club Ch,2022-04-07,ON,106856,106856,SS,R,68,7
202204017,2022 Choc des generations,2022-04-10,QC,131928,158096,SS,R,10,5
202204018,Burlington Welcome Back,2022-04-12,ON,151433,108202,SS,R,20,5
202204019,2022 Canada Women Zonal,2022-04-18,ON,107391,107391,SS,R,14,9
202204020,2022 Canada Zonal,2022-04-18,ON,107391,107391,SS,R,28,9
202204021,2022 GPO Premier,2022-04-18,BC,104186,127485,SS,R,32,6
202204022,2022 GPO U1100,2022-04-18,BC,104186,127485,SS,R,46,6
202204023,2022 GPO U1700,2022-04-18,BC,104186,127485,SS,R,77,6
202204024,2022 GPO U2000,2022-04-18,BC,104186,127485,SS,R,29,6
202204025,2022 KEC U1600,2022-04-18,ON,107391,107391,SS,R,26,9
202204026,2022 KEC U1900,2022-04-18,ON,107391,107391,SS,R,14,9
202204027,2022 KEC U2200,2022-04-18,ON,107391,107391,SS,R,24,9
202204028,2022 Maritime CC OnlineRapid3 Open,2022-04-09,PE,100145,100145,SS,Q,11,5
202204029,2022 Maritime CC OnlineRapid3 U1700,2022-04-09,PE,100145,100145,SS,Q,21,5
202204030,CJCC April School Novice,2022-04-10,AB,102743,105606,SS,Q,13,4
202204031,CJCC April School Open,2022-04-10,AB,102743,149964,SS,Q,6,4
202204032,Thornhill Grand Prix 3,2022-04-10,ON,167627,167627,SS,Q,28,5
202204033,MCA 2022 Spring TNT - Online CFC QR,2022-04-12,MB,101126,101126,SS,Q,14,4
202204034,2022 PEI Rapid Chess Championship,2022-04-15,PE,100145,100145,SS,Q,18,8
202204035,"2022 VYCC U12, U10, U8",2022-04-15,BC,165770,127485,SS,Q,14,5
202204036,"2022 VYCC U18, U16, U14",2022-04-15,BC,165770,127485,SS,Q,15,5
202204037,2022 PEI Quick Chess Ch Open,2022-04-16,PE,100145,100145,SS,Q,6,5
202204038,2022 PEI Quick Chess Ch U1600,2022-04-16,PE,100145,100145,SS,Q,12,5
202204039,Select Six Sectional,2022-04-17,AB,144013,144013,SS,R,6,5
202204040,Edward W. King Memorial Match,2022-04-23,ON,102882,102882,SS,R,2,4
202204041,Open and U1900 EM-CM GrandPri 01,2022-04-24,ON,161759,161759,SS,R,27,5
202204042,CIC Easter Swiss,2022-04-18,ON,148196,148196,SS,Q,37,7
202204043,Kitchener Active Round Robin A,2022-04-23,ON,106389,106389,RR,Q,6,1
202204044,Kitchener Active Round Robin B,2022-04-23,ON,106389,106389,RR,Q,6,1
202204045,Kitchener Active Swiss,2022-04-23,ON,106389,106389,SS,Q,60,5
202205001,Garvin Nunes 2022,2022-04-22,ON,0,170819,SS,R,21,8
202205002,AYCC U10,2022-04-24,AB,158037,156393,SS,R,14,5
202205003,AYCC U12,2022-04-24,AB,158037,156393,SS,R,13,5
202205004,AYCC U14,2022-04-24,AB,158037,156393,SS,R,18,5
202205005,AYCC U16,2022-04-24,AB,158037,156393,SS,R,7,5
202205006,AYCC U18,2022-04-24,AB,158037,156393,SS,R,6,4
202205007,AYCC U8,2022-04-24,AB,158037,156393,SS,R,10,5
202205008,Edmonton Specials,2022-04-26,AB,144013,144013,SS,R,10,3
202205009,Aaron Sequillion Memorial,2022-04-29,AB,144013,144013,SS,R,45,9
202205010,2022 NL April Classical Open,2022-05-01,NL,149130,149130,SS,R,16,5
202205011,Aaron Sequillion Over 1800 Memorial,2022-05-01,AB,144013,144013,SS,R,9,5
202205012,Thornhill May Rapid 2022 Open,2022-05-01,ON,167627,167627,SS,Q,9,5
202205013,Thornhill May Rapid 2022 U1400,2022-05-01,ON,167627,167627,SS,Q,22,5
202205014,Quad 2,2022-05-03,BC,101743,101743,RR,Q,3,2
202205015,U1200 EM-CM GrandPri 01,2022-04-24,ON,161759,161759,SS,R,36,5
202205016,Calgary Grand Prix Leg 3 FM,2022-05-03,AB,144419,172253,SS,R,14,5
202205017,Calgary Grand Prix Leg 3 Open,2022-05-03,AB,144419,172253,SS,R,12,5
202205018,BC vs Alberta Match,2022-05-08,BC,104186,104186,SS,R,26,5
202205019,Collingwood Somborac Open 2022,2022-05-08,ON,175273,111830,SS,R,55,5
202205020,Okanagan Open,2022-05-08,BC,104186,104186,SS,R,25,5
202205021,KWCC April Regular 2022,2022-05-10,ON,106868,173943,SS,R,25,5
202205022,2022 RA Spring Pickup,2022-05-12,ON,106856,106856,SS,R,50,5
202205023,Spring Into Summer - Over 1700,2022-05-12,ON,101793,121329,SS,R,14,6
202205024,Spring into Summer - Under 1700,2022-05-12,ON,101793,121329,SS,R,41,6
202205025,EM-CM GrandPri 02 - Open,2022-05-15,ON,161759,161759,SS,R,6,5
202205026,EM-CM GrandPri 02 - U1200,2022-05-15,ON,161759,161759,SS,R,29,5
202205027,EM-CM GrandPri 02 - U1900,2022-05-15,ON,161759,161759,SS,R,19,5
202205028,Nova Scotia Open 2022,2022-05-15,NS,103179,103179,SS,R,36,5
202205029,ACC Easter Eggstravaganza O1800,2022-05-16,ON,0,148196,SS,R,17,5
202205030,ACC Easter Eggstravaganza U1800,2022-05-16,ON,0,148196,SS,R,36,5
202205031,SSSAA Hammarskjold Chess,2022-05-12,ON,152871,158069,SS,Q,41,5
202205032,2022 Maritime CC Online Rapid #4,2022-05-14,PE,100145,100145,SS,Q,17,5
202205033,CJCC Victoria Day-Spring Intermedia,2022-05-14,AB,0,135072,SS,Q,14,5
202205034,CJCC Victoria Day-Spring JrBeginner,2022-05-14,AB,0,135072,RR,Q,6,1
202205035,CJCC Victoria Day-Spring Novice,2022-05-14,AB,0,135072,RR,Q,6,1
202205036,CJCC Victoria Day-Spring Open,2022-05-14,AB,0,135072,SS,Q,11,5
202205037,MCA 2022 Slow Melt - Online CFC QR,2022-05-17,MB,101126,101126,SS,Q,14,4
202205038,Burlington Spring Open,2022-05-17,ON,151433,108202,SS,R,20,5
202205039,May Toronto Norm,2022-05-20,ON,107391,107391,RR,R,10,1
202205040,2022 Keres Memorial Premier,2022-05-23,BC,103043,108715,SS,R,42,6
202205041,2022 Keres Memorial U1100,2022-05-23,BC,103043,108715,SS,R,97,6
202205042,2022 Keres Memorial U1600,2022-05-23,BC,103043,108715,SS,R,77,6
202205043,2022 Keres Memorial U2000,2022-05-23,BC,103043,108715,SS,R,36,6
202205044,2022 Ontario Open - Crown,2022-05-23,ON,152286,127516,SS,R,32,6
202205045,2022 Ontario Open - U1400,2022-05-23,ON,152286,127516,SS,R,64,6
202205046,2022 Ontario Open - U1800,2022-05-23,ON,152286,127516,SS,R,35,6
202205047,2022 Ontario Open - U2200,2022-05-23,ON,152286,127516,SS,R,37,6
202205048,NB Active Championship U1600,2022-05-21,NB,103047,103047,SS,Q,17,5
202205049,NB Active Championship,2022-05-21,NB,103047,103047,SS,Q,12,5
202205050,PEN Oakville Rapid,2022-05-21,ON,143315,143315,SS,Q,35,5
202205051,May School Beginner,2022-05-22,AB,172995,102743,SS,Q,14,4
